TotalPop,Hispanic,White,Black,Asian,STATE,COUNTY,TRACT,BLOCK,GEOID
80,21,35,3,19,36,005,031400,2004,360050314002004
93,17,55,4,14,36,005,031400,2006,360050314002006
157,67,49,23,17,36,005,031400,2007,360050314002007
102,46,9,20,15,36,005,031400,1002,360050314001002
129,49,23,20,36,36,005,031400,1005,360050314001005
108,28,56,4,15,36,005,031400,2002,360050314002002
108,34,30,5,35,36,005,031400,2005,360050314002005
251,68,49,76,56,36,005,031600,1000,360050316001000
318,116,73,94,20,36,005,031600,1001,360050316001001
264,85,38,71,44,36,005,031600,1002,360050316001002
214,40,72,16,83,36,005,031600,1003,360050316001003
187,91,72,8,16,36,005,031600,1004,360050316001004
172,59,79,11,18,36,005,031600,2000,360050316002000
145,46,55,2,32,36,005,031600,2001,360050316002001
100,9,75,4,8,36,005,031600,2002,360050316002002
120,48,45,3,18,36,005,031600,2003,360050316002003
96,24,44,0,24,36,005,031600,2004,360050316002004
125,53,45,0,25,36,005,031600,2005,360050316002005
79,36,25,6,10,36,005,031600,2006,360050316002006
0,0,0,0,0,36,005,031800,1000,360050318001000
68,37,10,8,10,36,005,031800,1002,360050318001002
223,93,37,22,61,36,005,031800,1003,360050318001003
147,50,33,31,24,36,005,031800,1005,360050318001005
188,63,68,1,44,36,005,031800,2000,360050318002000
182,59,77,14,28,36,005,031800,2001,360050318002001
140,61,42,5,24,36,005,031800,2003,360050318002003
119,29,78,5,2,36,005,031800,2004,360050318002004
90,27,36,7,7,36,005,031800,2006,360050318002006
197,88,48,43,11,36,005,031800,2007,360050318002007
110,30,21,55,3,36,005,031800,1001,360050318001001
164,86,23,34,15,36,005,031800,1004,360050318001004
103,38,19,30,14,36,005,031800,2002,360050318002002
112,15,42,22,23,36,005,031800,2005,360050318002005
118,26,53,18,20,36,005,031800,2008,360050318002008
120,12,88,5,4,36,005,031900,1000,360050319001000
0,0,0,0,0,36,005,031900,0001,360050319000001
0,0,0,0,0,36,005,031900,1002,360050319001002
0,0,0,0,0,36,005,031900,1003,360050319001003
0,0,0,0,0,36,005,031900,1004,360050319001004
334,124,118,61,13,36,005,031900,1006,360050319001006
0,0,0,0,0,36,005,031900,1001,360050319001001
0,0,0,0,0,36,005,031900,1005,360050319001005
558,147,328,35,23,36,005,032300,1000,360050323001000
1367,366,702,186,66,36,005,032300,2000,360050323002000
665,179,323,100,36,36,005,032300,3000,360050323003000
141,25,105,1,1,36,005,032300,4001,360050323004001
297,91,125,33,21,36,005,032300,4002,360050323004002
261,57,145,28,16,36,005,032300,4004,360050323004004
237,40,161,29,3,36,005,032300,4005,360050323004005
73,10,59,0,3,36,005,032300,4006,360050323004006
201,40,133,17,1,36,005,032300,4008,360050323004008
84,28,43,0,4,36,005,032300,5000,360050323005000
323,102,166,25,26,36,005,032300,1001,360050323001001
203,11,164,12,4,36,005,032300,4000,360050323004000
424,137,157,60,49,36,005,032300,4003,360050323004003
137,12,107,7,9,36,005,032300,4007,360050323004007
30,4,19,5,0,36,005,032300,5001,360050323005001
1211,674,63,415,7,36,005,032400,1000,360050324001000
0,0,0,0,0,36,005,032400,1001,360050324001001
0,0,0,0,0,36,005,032400,1002,360050324001002
497,302,30,133,16,36,005,032400,1003,360050324001003
10,2,1,4,0,36,005,032400,1004,360050324001004
404,178,118,72,18,36,005,032400,2000,360050324002000
533,165,171,84,75,36,005,032400,2001,360050324002001
458,210,56,139,33,36,005,032400,2002,360050324002002
0,0,0,0,0,36,005,032400,2003,360050324002003
299,84,67,36,98,36,005,032600,1000,360050326001000
293,89,86,39,62,36,005,032600,1001,360050326001001
239,120,34,24,53,36,005,032600,1002,360050326001002
20,19,1,0,0,36,005,032600,1003,360050326001003
99,38,12,6,34,36,005,032600,1004,360050326001004
372,105,99,83,74,36,005,032600,1005,360050326001005
136,38,69,9,19,36,005,032600,1006,360050326001006
0,0,0,0,0,36,005,032600,1008,360050326001008
163,57,54,30,20,36,005,032600,2000,360050326002000
237,75,47,69,38,36,005,032600,2002,360050326002002
163,48,67,15,23,36,005,032600,2003,360050326002003
159,43,90,3,20,36,005,032600,2004,360050326002004
112,28,56,7,21,36,005,032600,3000,360050326003000
108,55,29,6,15,36,005,032600,3001,360050326003001
37,18,0,0,16,36,005,032600,3003,360050326003003
22,14,0,0,4,36,005,032600,3004,360050326003004
170,29,88,10,40,36,005,032600,3006,360050326003006
111,18,56,5,25,36,005,032600,1007,360050326001007
253,89,46,53,62,36,005,032600,2001,360050326002001
197,53,82,12,44,36,005,032600,2005,360050326002005
108,30,40,7,16,36,005,032600,3002,360050326003002
196,51,76,38,26,36,005,032600,3005,360050326003005
126,68,24,20,5,36,005,032800,1000,360050328001000
0,0,0,0,0,36,005,032800,1002,360050328001002
278,120,65,27,58,36,005,032800,1003,360050328001003
331,186,103,20,16,36,005,032800,1004,360050328001004
888,554,41,275,0,36,005,032800,2000,360050328002000
234,144,10,62,3,36,005,032800,2001,360050328002001
138,66,9,22,26,36,005,032800,3001,360050328003001
219,59,52,39,63,36,005,032800,3002,360050328003002
189,92,31,38,21,36,005,032800,4000,360050328004000
279,111,43,72,38,36,005,032800,4001,360050328004001
128,35,44,35,7,36,005,032800,1001,360050328001001
150,55,13,54,7,36,005,032800,1005,360050328001005
135,34,20,40,33,36,005,032800,3000,360050328003000
555,401,90,39,19,36,005,032800,3003,360050328003003
483,225,182,51,18,36,005,032800,4002,360050328004002
341,119,79,101,28,36,005,033000,1000,360050330001000
716,383,45,223,43,36,005,033000,1001,360050330001001
481,178,43,218,29,36,005,033000,1002,360050330001002
565,294,160,26,72,36,005,033000,2000,360050330002000
1053,584,286,47,85,36,005,033000,2001,360050330002001
34,15,0,6,4,36,005,033000,3001,360050330003001
346,177,45,97,14,36,005,033000,3002,360050330003002
106,55,24,25,0,36,005,033000,4000,360050330004000
319,213,15,73,14,36,005,033000,4001,360050330004001
0,0,0,0,0,36,005,033000,4002,360050330004002
174,91,59,6,10,36,005,033000,4003,360050330004003
415,271,68,42,21,36,005,033000,4004,360050330004004
0,0,0,0,0,36,005,033000,1003,360050330001003
1287,292,847,116,24,36,005,033000,3000,360050330003000
0,0,0,0,0,36,005,033201,1000,360050332011000
0,0,0,0,0,36,005,033201,1001,360050332011001
463,333,75,33,7,36,005,033201,1002,360050332011002
411,224,61,113,3,36,005,033201,1003,360050332011003
605,376,135,46,29,36,005,033201,1004,360050332011004
1431,972,134,246,37,36,005,033201,2000,360050332012000
750,411,125,192,11,36,005,033201,3000,360050332013000
443,249,98,61,19,36,005,033201,3001,360050332013001
932,609,62,214,24,36,005,033202,2000,360050332022000
590,287,51,223,10,36,005,033202,1000,360050332021000
507,239,137,93,22,36,005,033202,1001,360050332021001
720,406,63,130,92,36,005,033202,3000,360050332023000
924,473,109,305,12,36,005,033202,4000,360050332024000
531,310,38,165,7,36,005,033202,2001,360050332022001
0,0,0,0,0,36,005,033400,1001,360050334001001
0,0,0,0,0,36,005,033400,1002,360050334001002
0,0,0,0,0,36,005,033400,1004,360050334001004
0,0,0,0,0,36,005,033400,1005,360050334001005
0,0,0,0,0,36,005,033400,1006,360050334001006
0,0,0,0,0,36,005,033400,1011,360050334001011
0,0,0,0,0,36,005,033400,1012,360050334001012
0,0,0,0,0,36,005,033400,1014,360050334001014
0,0,0,0,0,36,005,033400,1015,360050334001015
0,0,0,0,0,36,005,033400,1016,360050334001016
0,0,0,0,0,36,005,033400,1008,360050334001008
3,3,0,0,0,36,005,033400,1009,360050334001009
0,0,0,0,0,36,005,033400,1018,360050334001018
0,0,0,0,0,36,005,033400,1019,360050334001019
0,0,0,0,0,36,005,033400,1021,360050334001021
5,2,1,2,0,36,005,033400,1022,360050334001022
0,0,0,0,0,36,005,033400,1023,360050334001023
0,0,0,0,0,36,005,033400,1024,360050334001024
0,0,0,0,0,36,005,033400,1025,360050334001025
0,0,0,0,0,36,005,033400,1026,360050334001026
11,7,3,0,0,36,005,033400,1027,360050334001027
0,0,0,0,0,36,005,033400,1028,360050334001028
0,0,0,0,0,36,005,033400,1029,360050334001029
0,0,0,0,0,36,005,033400,1030,360050334001030
0,0,0,0,0,36,005,033400,1031,360050334001031
0,0,0,0,0,36,005,033400,1032,360050334001032
0,0,0,0,0,36,005,033400,1013,360050334001013
0,0,0,0,0,36,005,033400,1017,360050334001017
0,0,0,0,0,36,005,033400,1020,360050334001020
0,0,0,0,0,36,005,033400,1000,360050334001000
50,18,2,29,0,36,005,033400,1003,360050334001003
0,0,0,0,0,36,005,033400,1007,360050334001007
0,0,0,0,0,36,005,033400,1010,360050334001010
77,7,59,0,3,36,005,033500,1013,360050335001013
0,0,0,0,0,36,005,033500,1000,360050335001000
0,0,0,0,0,36,005,033500,1001,360050335001001
0,0,0,0,0,36,005,033500,1002,360050335001002
0,0,0,0,0,36,005,033500,1003,360050335001003
0,0,0,0,0,36,005,033500,1004,360050335001004
125,9,71,5,32,36,005,033500,1006,360050335001006
53,12,17,24,0,36,005,033500,1007,360050335001007
0,0,0,0,0,36,005,033500,1009,360050335001009
71,9,43,0,6,36,005,033500,1010,360050335001010
37,13,23,0,1,36,005,033500,1011,360050335001011
64,11,30,6,6,36,005,033500,1014,360050335001014
65,6,44,4,5,36,005,033500,2001,360050335002001
80,7,59,4,2,36,005,033500,2002,360050335002002
0,0,0,0,0,36,005,033500,2004,360050335002004
0,0,0,0,0,36,005,033500,2005,360050335002005
0,0,0,0,0,36,005,033500,2007,360050335002007
0,0,0,0,0,36,005,033500,2008,360050335002008
69,21,47,0,0,36,005,033500,2009,360050335002009
169,30,104,22,10,36,005,033500,2011,360050335002011
30,9,17,4,0,36,005,033500,2012,360050335002012
341,75,227,20,16,36,005,033500,3000,360050335003000
383,164,172,28,3,36,005,033500,3001,360050335003001
0,0,0,0,0,36,005,033500,1005,360050335001005
22,6,10,3,0,36,005,033500,1008,360050335001008
60,1,49,5,3,36,005,033500,1012,360050335001012
63,6,55,0,1,36,005,033500,2000,360050335002000
74,8,61,0,1,36,005,033500,2003,360050335002003
0,0,0,0,0,36,005,033500,2006,360050335002006
75,3,53,0,12,36,005,033500,2010,360050335002010
202,29,153,10,4,36,005,033500,2013,360050335002013
380,51,284,18,15,36,005,033500,3002,360050335003002
168,134,1,9,12,36,005,033601,1000,360050336011000
187,132,6,38,2,36,005,033601,1001,360050336011001
391,150,27,190,4,36,005,033601,2000,360050336012000
476,256,18,187,0,36,005,033601,2001,360050336012001
772,277,23,407,37,36,005,033601,3000,360050336013000
914,524,8,351,2,36,005,033601,4001,360050336014001
331,185,5,112,3,36,005,033601,4002,360050336014002
717,319,24,320,35,36,005,033601,1002,360050336011002
350,205,4,129,1,36,005,033601,4000,360050336014000
0,0,0,0,0,36,005,033602,1000,360050336021000
189,85,11,87,0,36,005,033602,1001,360050336021001
904,526,58,298,7,36,005,033602,1002,360050336021002
195,41,11,135,0,36,005,033602,1003,360050336021003
267,95,12,150,1,36,005,033602,1004,360050336021004
102,17,65,3,13,36,005,033700,2006,360050337002006
73,25,32,6,1,36,005,033700,1000,360050337001000
170,41,103,8,10,36,005,033700,1001,360050337001001
33,26,3,0,1,36,005,033700,1002,360050337001002
280,86,108,54,30,36,005,033700,1003,360050337001003
269,57,139,21,25,36,005,033700,2000,360050337002000
191,45,121,4,18,36,005,033700,2001,360050337002001
126,20,87,0,16,36,005,033700,2002,360050337002002
83,26,38,11,5,36,005,033700,2003,360050337002003
126,19,74,2,21,36,005,033700,2004,360050337002004
89,13,57,0,16,36,005,033700,2005,360050337002005
97,26,61,0,4,36,005,033700,3001,360050337003001
113,22,73,6,6,36,005,033700,3002,360050337003002
309,58,182,20,40,36,005,033700,3004,360050337003004
102,17,75,0,9,36,005,033700,3005,360050337003005
1402,165,729,17,321,36,005,033700,3007,360050337003007
0,0,0,0,0,36,005,033700,3008,360050337003008
0,0,0,0,0,36,005,033700,3010,360050337003010
85,22,47,0,11,36,005,033700,3000,360050337003000
32,10,18,0,4,36,005,033700,3003,360050337003003
156,52,82,7,10,36,005,033700,3006,360050337003006
0,0,0,0,0,36,005,033700,3009,360050337003009
67,19,4,32,7,36,005,033801,1000,360050338011000
43,21,1,15,1,36,005,033801,1001,360050338011001
494,239,13,213,9,36,005,033801,1003,360050338011003
253,120,12,88,21,36,005,033801,1004,360050338011004
466,218,38,156,42,36,005,033801,2001,360050338012001
253,62,21,109,46,36,005,033801,2002,360050338012002
116,35,8,59,9,36,005,033801,1002,360050338011002
645,354,71,188,10,36,005,033801,2000,360050338012000
714,268,46,365,17,36,005,033802,1001,360050338021001
299,97,20,111,42,36,005,033802,1002,360050338021002
724,333,12,341,5,36,005,033802,1000,360050338021000
339,81,12,198,43,36,005,034000,1000,360050340001000
405,112,14,255,8,36,005,034000,1002,360050340001002
115,32,2,73,1,36,005,034000,1003,360050340001003
119,18,3,52,34,36,005,034000,2001,360050340002001
369,323,19,22,2,36,005,034000,2002,360050340002002
501,269,16,193,6,36,005,034000,2004,360050340002004
354,214,34,62,34,36,005,034000,2005,360050340002005
1092,596,215,180,53,36,005,034000,3000,360050340003000
103,43,8,35,8,36,005,034000,4000,360050340004000
166,69,6,60,24,36,005,034000,4001,360050340004001
0,0,0,0,0,36,005,034000,4002,360050340004002
594,316,47,185,15,36,005,034000,4003,360050340004003
422,109,34,245,12,36,005,034000,1001,360050340001001
134,59,2,58,10,36,005,034000,2000,360050340002000
89,43,5,20,13,36,005,034000,2003,360050340002003
56,21,5,9,11,36,005,034000,2006,360050340002006
286,85,2,180,4,36,005,034200,1000,360050342001000
266,49,8,204,1,36,005,034200,1001,360050342001001
295,133,29,117,13,36,005,034200,1002,360050342001002
101,33,5,51,8,36,005,034200,2000,360050342002000
231,69,15,117,18,36,005,034200,2001,360050342002001
124,92,3,24,5,36,005,034200,2002,360050342002002
35,14,6,2,2,36,005,034200,2003,360050342002003
0,0,0,0,0,36,005,034200,2004,360050342002004
118,45,15,37,7,36,005,034200,2005,360050342002005
0,0,0,0,0,36,005,034200,2006,360050342002006
276,115,20,94,35,36,005,034200,2007,360050342002007
0,0,0,0,0,36,005,034200,2008,360050342002008
0,0,0,0,0,36,005,034200,2010,360050342002010
0,0,0,0,0,36,005,034200,2009,360050342002009
664,285,190,139,27,36,005,034300,1000,360050343001000
102,12,68,16,2,36,005,034300,1002,360050343001002
205,109,58,21,12,36,005,034300,2000,360050343002000
118,18,73,4,13,36,005,034300,2001,360050343002001
60,14,38,0,0,36,005,034300,2003,360050343002003
294,207,49,13,18,36,005,034300,2004,360050343002004
136,32,66,11,16,36,005,034300,1001,360050343001001
127,42,63,8,4,36,005,034300,2002,360050343002002
155,25,5,111,10,36,005,034400,2002,360050344002002
307,133,12,145,4,36,005,034400,1001,360050344001001
259,102,7,108,37,36,005,034400,1002,360050344001002
0,0,0,0,0,36,005,034400,2001,360050344002001
20,14,0,5,0,36,005,034400,2004,360050344002004
254,77,16,99,53,36,005,034400,2005,360050344002005
0,0,0,0,0,36,005,034400,2006,360050344002006
272,106,25,118,19,36,005,034400,2008,360050344002008
251,151,8,50,31,36,005,034400,1000,360050344001000
83,32,0,48,0,36,005,034400,2000,360050344002000
276,70,23,164,7,36,005,034400,2003,360050344002003
53,26,0,22,1,36,005,034400,2007,360050344002007
383,218,67,61,21,36,005,034500,1000,360050345001000
73,34,33,0,2,36,005,034500,1002,360050345001002
114,29,63,14,2,36,005,034500,1003,360050345001003
27,7,11,1,2,36,005,034500,1004,360050345001004
313,112,101,53,27,36,005,034500,1006,360050345001006
0,0,0,0,0,36,005,034500,1007,360050345001007
266,79,148,22,3,36,005,034500,2000,360050345002000
360,178,67,84,23,36,005,034500,2001,360050345002001
132,21,65,8,20,36,005,034500,2002,360050345002002
141,33,56,23,23,36,005,034500,2003,360050345002003
251,74,111,24,29,36,005,034500,2004,360050345002004
68,18,35,6,7,36,005,034500,2005,360050345002005
315,79,75,135,11,36,005,034500,2006,360050345002006
59,8,24,7,10,36,005,034500,2007,360050345002007
0,0,0,0,0,36,005,034500,2008,360050345002008
858,267,416,73,78,36,005,034500,3000,360050345003000
183,74,60,40,4,36,005,034500,1005,360050345001005
62,16,27,3,7,36,005,034500,1008,360050345001008
149,20,84,10,30,36,005,034500,1001,360050345001001
360,142,37,129,28,36,005,034800,4001,360050348004001
0,0,0,0,0,36,005,034800,1000,360050348001000
40,18,0,16,0,36,005,034800,1001,360050348001001
197,23,6,148,2,36,005,034800,1002,360050348001002
219,81,8,124,1,36,005,034800,1003,360050348001003
246,70,7,147,6,36,005,034800,1004,360050348001004
322,118,2,183,10,36,005,034800,1005,360050348001005
41,16,0,14,0,36,005,034800,1007,360050348001007
78,18,4,43,2,36,005,034800,1008,360050348001008
0,0,0,0,0,36,005,034800,1010,360050348001010
0,0,0,0,0,36,005,034800,1011,360050348001011
2240,1246,31,906,2,36,005,034800,2000,360050348002000
231,62,10,157,0,36,005,034800,3001,360050348003001
230,67,1,152,4,36,005,034800,3002,360050348003002
233,60,13,150,3,36,005,034800,3004,360050348003004
295,76,24,194,1,36,005,034800,3005,360050348003005
0,0,0,0,0,36,005,034800,4000,360050348004000
285,109,26,109,32,36,005,034800,4003,360050348004003
298,128,40,77,42,36,005,034800,4004,360050348004004
312,120,26,109,45,36,005,034800,4005,360050348004005
0,0,0,0,0,36,005,034800,1006,360050348001006
70,20,2,38,5,36,005,034800,1009,360050348001009
224,26,8,156,30,36,005,034800,3000,360050348003000
174,44,8,80,28,36,005,034800,3003,360050348003003
258,57,5,188,6,36,005,034800,3006,360050348003006
287,76,16,143,30,36,005,034800,4002,360050348004002
121,14,2,96,4,36,005,035000,1001,360050350001001
0,0,0,0,0,36,005,035000,1002,360050350001002
24,5,1,12,1,36,005,035000,1004,360050350001004
195,62,6,116,2,36,005,035000,1005,360050350001005
0,0,0,0,0,36,005,035000,1007,360050350001007
315,92,26,128,57,36,005,035000,2000,360050350002000
157,54,4,89,6,36,005,035000,2002,360050350002002
0,0,0,0,0,36,005,035000,2003,360050350002003
148,62,11,48,21,36,005,035000,2004,360050350002004
182,20,10,115,19,36,005,035000,1000,360050350001000
246,54,7,174,5,36,005,035000,1003,360050350001003
278,85,10,156,10,36,005,035000,1006,360050350001006
319,49,21,190,31,36,005,035000,2001,360050350002001
299,123,11,103,39,36,005,035000,2005,360050350002005
0,0,0,0,0,36,005,035100,3004,360050351003004
30,12,10,2,1,36,005,035100,3005,360050351003005
82,16,57,5,1,36,005,035100,3006,360050351003006
0,0,0,0,0,36,005,035100,3007,360050351003007
287,120,125,8,23,36,005,035100,3008,360050351003008
330,158,83,42,36,36,005,035100,3009,360050351003009
278,46,184,11,14,36,005,035100,1000,360050351001000
56,9,34,0,2,36,005,035100,1001,360050351001001
183,55,94,18,13,36,005,035100,2000,360050351002000
747,409,167,130,25,36,005,035100,2001,360050351002001
32,16,10,0,3,36,005,035100,2002,360050351002002
204,66,77,13,40,36,005,035100,2003,360050351002003
0,0,0,0,0,36,005,035100,3000,360050351003000
39,28,4,0,0,36,005,035100,3001,360050351003001
139,51,49,30,7,36,005,035100,3002,360050351003002
192,56,99,18,8,36,005,035100,3003,360050351003003
940,132,687,58,29,36,005,035100,1002,360050351001002
0,0,0,0,0,36,005,035600,2011,360050356002011
246,48,5,172,17,36,005,035600,1000,360050356001000
214,53,7,146,4,36,005,035600,1001,360050356001001
204,30,10,160,0,36,005,035600,1003,360050356001003
108,25,2,63,11,36,005,035600,1004,360050356001004
290,39,25,204,5,36,005,035600,2000,360050356002000
149,32,6,101,1,36,005,035600,2001,360050356002001
145,32,0,98,8,36,005,035600,2002,360050356002002
137,48,5,79,4,36,005,035600,2004,360050356002004
89,18,4,64,0,36,005,035600,2005,360050356002005
0,0,0,0,0,36,005,035600,2007,360050356002007
38,20,0,13,1,36,005,035600,2008,360050356002008
0,0,0,0,0,36,005,035600,2010,360050356002010
328,60,0,235,9,36,005,035600,1002,360050356001002
